athleteId,fullName,slug,weight,displayHeight,height,age,dateOfBirth,citizenship,positionAbbreviation,teamId,appearances_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,teamName,teamPrimaryColor,teamSecondaryColor,teamLogo,shot_accuracy,conversion_rate,on_target_conversion_rate,save_percentage,discipline_score,goals_pct_pos,assists_pct_pos,shot_accuracy_pct_pos,fouls_suff_pct_pos,fouls_comm_pct_pos,conversion_pct_pos,on_target_conv_pct_pos,goals_pct_global,assists_pct_global,shot_accuracy_pct_global,fouls_suff_pct_global,fouls_comm_pct_global,goals_conc_pct_pos,save_pct_pos,saves_pct_pos,yellow_cards_pct_pos,red_cards_pct_pos,offsides_pct_pos,chances_created
228424,Orel Mangala,orel-mangala,174.0,"5' 10""",70.0,27.0,1998-03-18T08:00Z,Belgium,M,368,19,24,17,2,0,0,0,1,5,16,1,0,3,10,Everton,#0606fa,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,0.3125,0.0625,0.2,,2,60.652173913043484,25.43478260869565,58.620689655172406,62.39130434782608,70.86956521739131,50.57471264367817,41.29032258064516,66.60130718954248,30.065359477124183,52.408477842003855,72.35294117647058,80.84967320261438,58.04347826086956,,57.608695652173914,52.17391304347826,54.56521739130435,54.56521739130435,8
228498,Alfie Whiteman,alfie-whiteman,183.0,"6' 2""",74.0,26.0,1998-10-02T07:00Z,England,G,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spurs,#ffffff,#9bafd8,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,,,,,0,50.609756097560975,47.5609756097561,,29.268292682926827,43.90243902439025,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,77.4390243902439,,21.341463414634145,64.6341463414634,50.0,67.07317073170731,0
228563,Boubacar Traoré,boubacar-traore,148.0,"6' 0""",72.0,24.0,2001-08-20T07:00Z,Mali,M,380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Wolves,#fdb913,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
228619,Auston Trusty,auston-trusty,183.0,"6' 3""",75.0,27.0,1998-08-12T07:00Z,USA,D,398,32,23,13,4,0,0,0,2,2,8,0,0,23,74,Sheffield Utd,#f42727,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,0.25,0.0,0.0,,4,35.0187265917603,33.89513108614232,47.64397905759162,73.78277153558052,81.46067415730337,29.05759162303665,23.509933774834437,29.934640522875817,30.065359477124183,37.47591522157997,66.33986928104575,79.15032679738562,1.68539325842697,,91.19850187265918,28.277153558052433,54.49438202247191,33.52059925093633,0
229524,Axel Tuanzebe,axel-tuanzebe,163.0,"6' 1""",73.0,28.0,1997-11-14T08:00Z,Congo DR,D,373,22,18,12,4,1,1,1,0,1,5,0,0,10,36,Ipswich,#0000fa,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,0.2,0.0,0.0,,6,35.0187265917603,76.02996254681648,38.481675392670155,71.34831460674157,71.91011235955057,29.05759162303665,23.509933774834437,29.934640522875817,67.3202614379085,28.227360308285164,64.31372549019608,71.50326797385621,22.471910112359552,,69.85018726591761,28.277153558052433,4.86891385767791,78.08988764044943,4
229967,Max Kilman,max-kilman,194.0,"6' 4""",76.0,28.0,1997-05-23T07:00Z,England,D,371,38,23,13,5,0,0,1,5,2,14,0,0,39,59,West Ham,#7c2c3b,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0.14285714285714285,0.0,0.0,,5,35.0187265917603,76.02996254681648,27.748691099476442,73.78277153558052,81.46067415730337,29.05759162303665,23.509933774834437,29.934640522875817,67.3202614379085,20.134874759152215,66.33986928104575,79.15032679738562,4.307116104868911,,98.12734082397003,18.16479400749064,54.49438202247191,10.112359550561806,0
230666,Tomás Soucek,tomas-soucek,190.0,"6' 4""",76.0,30.0,1995-02-27T08:00Z,Czechia,M,371,35,46,25,8,0,0,1,3,16,53,9,0,20,41,West Ham,#7c2c3b,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0.3018867924528302,0.16981132075471697,0.5625,,8,98.26086956521739,57.826086956521735,54.02298850574713,74.34782608695653,92.3913043478261,89.65517241379311,92.25806451612904,95.88235294117648,67.3202614379085,50.28901734104046,81.96078431372548,96.79738562091504,13.043478260869563,,98.91304347826086,11.521739130434781,54.56521739130435,30.434782608695656,14
230945,Marcus Rashford,marcus-rashford,174.0,"6' 2""",74.0,28.0,1997-10-31T08:00Z,England,F,362,40,17,17,4,0,0,4,1,22,51,10,0,0,24,Aston Villa,#660e36,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0.43137254901960786,0.19607843137254902,0.45454545454545453,,4,88.70967741935483,82.52688172043011,71.14093959731544,60.752688172043015,68.54838709677419,85.23489932885906,81.11111111111111,96.9281045751634,90.45751633986929,78.61271676300578,72.35294117647058,69.73856209150327,34.40860215053763,,28.49462365591398,15.053763440860209,52.41935483870967,48.655913978494624,27
230963,Issa Diop,issa-diop,203.0,"6' 4""",76.0,28.0,1997-01-09T08:00Z,France,D,370,21,10,4,2,0,1,0,0,3,6,0,0,8,18,Fulham,#ffffff,#d11317,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,0.5,0.0,0.0,,2,35.0187265917603,33.89513108614232,87.43455497382199,46.254681647940075,56.92883895131086,29.05759162303665,23.509933774834437,29.934640522875817,30.065359477124183,88.82466281310212,44.31372549019608,56.666666666666664,45.88014981273408,,63.10861423220974,46.254681647940075,54.49438202247191,78.08988764044943,3
231049,Fábio Carvalho,fabio-carvalho,137.0,"5' 7""",67.0,23.0,2002-08-30T07:00Z,Portugal,M,337,19,5,10,1,0,0,1,1,5,11,2,0,1,14,Brentford,#f42727,#f8ced9,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,0.45454545454545453,0.18181818181818182,0.4,,1,73.91304347826086,57.826086956521735,88.50574712643679,50.43478260869565,34.56521739130435,92.24137931034483,75.16129032258064,77.25490196078432,67.3202614379085,83.23699421965318,60.0,43.72549019607843,52.82608695652174,,39.78260869565217,61.95652173913043,54.56521739130435,54.56521739130435,4
231167,Mason Mount,mason-mount,168.0,"5' 11""",71.0,26.0,1999-01-10T08:00Z,England,M,360,17,16,9,3,0,0,0,1,9,19,1,0,1,10,Man United,#da020e,#144992,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,0.47368421052631576,0.05263157894736842,0.1111111111111111,,3,60.652173913043484,25.43478260869565,90.51724137931035,47.391304347826086,56.30434782608695,43.96551724137931,30.967741935483872,66.60130718954248,30.065359477124183,85.45279383429673,57.647058823529406,67.45098039215686,58.04347826086956,,39.78260869565217,43.04347826086956,54.56521739130435,54.56521739130435,8
231182,Kai Havertz,kai-havertz,183.0,"6' 4""",76.0,26.0,1999-06-11T07:00Z,Germany,F,359,23,36,23,5,0,0,3,2,21,53,9,0,4,20,Arsenal,#e20520,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,0.39622641509433965,0.16981132075471697,0.42857142857142855,,5,85.48387096774194,75.0,58.053691275167786,71.23655913978494,95.16129032258065,77.18120805369128,75.55555555555556,95.88235294117648,85.88235294117646,71.77263969171483,79.86928104575163,92.6797385620915,42.74193548387096,,89.24731182795699,8.602150537634415,52.41935483870967,30.91397849462365,15
231198,Tosin Adarabioyo,tosin-adarabioyo,174.0,"6' 5""",77.0,28.0,1997-09-24T07:00Z,England,D,363,22,8,9,4,0,0,1,2,2,14,1,0,8,14,Chelsea,#144992,#ffeeee,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,0.14285714285714285,0.07142857142857142,0.5,,4,77.71535580524345,76.02996254681648,27.748691099476442,63.857677902621724,51.12359550561798,67.5392670157068,80.79470198675497,66.60130718954248,67.3202614379085,20.134874759152215,57.647058823529406,52.09150326797386,52.059925093632955,,63.10861423220974,28.277153558052433,54.49438202247191,33.52059925093633,1
231241,Sergio Reguilón,sergio-reguilon,150.0,"5' 10""",70.0,28.0,1996-12-16T08:00Z,Spain,D,367,4,2,6,2,0,0,0,1,0,2,0,0,0,3,Spurs,#ffffff,#9bafd8,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,0.0,0.0,,,2,35.0187265917603,33.89513108614232,10.732984293193718,55.80524344569289,30.711610486891384,29.05759162303665,,29.934640522875817,30.065359477124183,7.321772639691715,51.045751633986924,36.60130718954248,71.72284644194757,,14.981273408239701,46.254681647940075,54.49438202247191,48.12734082397003,1
231718,Axel Disasi,axel-disasi,183.0,"6' 3""",75.0,27.0,1998-03-11T08:00Z,France,D,362,19,7,2,4,0,0,0,2,2,6,2,0,3,15,Aston Villa,#660e36,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0.3333333333333333,0.3333333333333333,1.0,,4,90.0749063670412,33.89513108614232,65.70680628272252,36.70411985018727,47.752808988764045,95.81151832460732,94.03973509933775,77.25490196078432,30.065359477124183,57.61078998073218,36.470588235294116,49.411764705882355,50.936329588014985,,41.19850187265918,28.277153558052433,54.49438202247191,33.52059925093633,5
231828,Rodri,rodri,181.0,"6' 3""",75.0,29.0,1996-06-22T07:00Z,Spain,M,382,3,1,2,0,0,0,0,0,0,0,0,0,0,1,Man City,#99c5ea,#e6ff00,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,,,,,0,26.304347826086953,25.43478260869565,,30.0,25.43478260869565,,,29.934640522875817,30.065359477124183,,36.470588235294116,32.745098039215684,76.52173913043478,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,1
231859,Ezri Konsa,ezri-konsa,161.0,"6' 0""",72.0,28.0,1997-10-23T07:00Z,England,D,362,34,9,47,1,0,0,0,1,5,10,2,0,10,45,Aston Villa,#660e36,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0.5,0.2,0.4,,1,90.0749063670412,33.89513108614232,87.43455497382199,99.06367041198502,54.30711610486891,90.0523560209424,72.84768211920529,77.25490196078432,30.065359477124183,88.82466281310212,95.55555555555556,54.70588235294118,10.67415730337079,,69.85018726591761,60.48689138576779,54.49438202247191,48.12734082397003,6
231863,James Justin,james-justin,174.0,"6' 0""",72.0,27.0,1998-02-23T08:00Z,England,D,375,36,28,44,6,0,0,2,3,6,26,2,0,18,65,Leicester,#0202fb,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,0.23076923076923078,0.07692307692307693,0.3333333333333333,,6,90.0749063670412,88.57677902621724,43.97905759162304,97.94007490636703,89.70037453183521,70.15706806282722,66.88741721854305,77.25490196078432,78.82352941176471,33.71868978805395,94.18300653594771,85.94771241830065,2.8089887640449405,,85.58052434456928,11.797752808988761,54.49438202247191,23.220973782771537,13
232662,Patson Daka,patson-daka,157.0,"6' 0""",72.0,27.0,1998-10-09T07:00Z,Zambia,F,375,23,15,19,0,0,0,0,0,4,16,1,0,1,16,Leicester,#0202fb,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,0.25,0.0625,0.25,,0,43.81720430107527,23.387096774193548,22.14765100671141,64.78494623655914,64.24731182795699,30.201342281879196,32.22222222222222,66.60130718954248,30.065359477124183,37.47591522157997,75.16339869281046,65.09803921568627,50.806451612903224,,64.51612903225806,80.64516129032258,52.41935483870967,78.49462365591398,1
232810,Yves Bissouma,yves-bissouma,174.0,"6' 0""",72.0,29.0,1996-08-30T07:00Z,Mali,M,367,28,27,18,7,0,0,0,3,4,10,2,0,6,26,Spurs,#ffffff,#9bafd8,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,0.4,0.2,0.5,,7,73.91304347826086,25.43478260869565,81.32183908045977,64.56521739130436,73.26086956521739,94.82758620689656,86.7741935483871,77.25490196078432,30.065359477124183,73.41040462427746,73.66013071895425,84.70588235294117,37.39130434782608,,72.3913043478261,16.086956521739125,54.56521739130435,30.434782608695656,6
233073,Jacob Bruun Larsen,jacob-bruun-larsen,170.0,"6' 0""",72.0,27.0,1998-09-19T07:00Z,Denmark,F,379,32,13,7,1,0,0,0,2,11,44,6,0,2,22,Burnley,#6C1D45,#1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,0.25,0.13636363636363635,0.5454545454545454,,1,74.73118279569893,23.387096774193548,22.14765100671141,41.66666666666667,59.40860215053764,62.41610738255034,93.33333333333333,91.63398692810458,30.065359477124183,37.47591522157997,53.59477124183007,62.22222222222222,40.053763440860216,,77.15053763440861,52.41935483870967,52.41935483870967,30.91397849462365,0
233301,Daniel Iversen,daniel-iversen,174.0,"6' 4""",76.0,28.0,1997-07-19T07:00Z,Denmark,G,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leicester,#0202fb,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,,,,,0,50.609756097560975,47.5609756097561,,29.268292682926827,43.90243902439025,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,77.4390243902439,,21.341463414634145,64.6341463414634,50.0,67.07317073170731,0
233937,Lisandro Martínez,lisandro-martinez,159.0,"5' 9""",69.0,27.0,1998-01-18T08:00Z,Argentina,D,360,20,22,7,7,0,0,1,3,6,16,2,0,8,26,Man United,#da020e,#144992,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,0.375,0.125,0.3333333333333333,,7,90.0749063670412,76.02996254681648,73.82198952879581,59.36329588014981,78.65168539325843,81.67539267015707,66.88741721854305,77.25490196078432,67.3202614379085,66.47398843930635,53.59477124183007,77.45098039215686,34.6441947565543,,63.10861423220974,8.239700374531836,54.49438202247191,23.220973782771537,9
233945,Marcos Senesi,marcos-senesi,174.0,"6' 1""",73.0,28.0,1997-05-10T07:00Z,Argentina,D,349,17,21,8,5,0,0,0,5,0,4,0,0,8,17,Bournemouth,#f42727,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,0.0,0.0,,,5,35.0187265917603,33.89513108614232,10.732984293193718,61.61048689138576,76.59176029962546,29.05759162303665,,29.934640522875817,30.065359477124183,7.321772639691715,55.62091503267974,76.1437908496732,47.75280898876404,,63.10861423220974,18.16479400749064,54.49438202247191,10.112359550561806,3
234143,Igor Julio,igor-julio,185.0,"6' 1""",73.0,27.0,1998-02-07T08:00Z,Brazil,D,331,13,9,6,4,0,0,0,2,0,1,0,0,14,16,Brighton,#0606fa,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0.0,0.0,,,4,35.0187265917603,33.89513108614232,10.732984293193718,55.80524344569289,54.30711610486891,29.05759162303665,,29.934640522875817,30.065359477124183,7.321772639691715,51.045751633986924,54.70588235294118,49.62546816479401,,79.40074906367042,28.277153558052433,54.49438202247191,33.52059925093633,2
234172,Dean Henderson,dean-henderson,185.0,"6' 2""",74.0,28.0,1997-03-12T08:00Z,England,G,384,38,0,2,3,0,0,0,0,0,1,0,415,104,48,C Palace,#0202fb,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,0.0,0.0,,0.6842105263157895,3,50.609756097560975,47.5609756097561,30.0,72.5609756097561,43.90243902439025,60.0,,29.934640522875817,30.065359477124183,7.321772639691715,36.470588235294116,15.42483660130719,10.36585365853658,53.125,89.02439024390245,10.36585365853658,50.0,67.07317073170731,3
234306,Federico Chiesa,federico-chiesa,152.0,"5' 9""",69.0,28.0,1997-10-25T07:00Z,Italy,F,364,6,3,2,0,0,0,0,0,1,4,0,0,0,3,Liverpool,#d11317,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,0.25,0.0,0.0,,0,18.817204301075268,23.387096774193548,22.14765100671141,29.03225806451613,32.526881720430104,11.073825503355705,7.037037037037037,29.934640522875817,30.065359477124183,37.47591522157997,36.470588235294116,39.869281045751634,71.77419354838709,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,2
234320,Hamza Choudhury,hamza-choudhury,139.0,"5' 10""",70.0,28.0,1997-10-01T07:00Z,Bangladesh,M,375,4,1,0,0,0,0,0,0,0,0,0,0,2,5,Leicester,#0202fb,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,25.43478260869565,,,29.934640522875817,30.065359477124183,,14.117647058823529,32.745098039215684,65.0,,50.21739130434783,83.47826086956522,54.56521739130435,81.30434782608695,2
234698,Matty Cash,matty-cash,172.0,"6' 1""",73.0,28.0,1997-08-07T07:00Z,Poland,D,362,27,26,20,7,0,0,1,1,7,14,1,0,9,23,Aston Villa,#660e36,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0.5,0.07142857142857142,0.14285714285714285,,7,77.71535580524345,76.02996254681648,87.43455497382199,84.45692883895131,85.76779026217228,67.5392670157068,48.675496688741724,66.60130718954248,67.3202614379085,88.82466281310212,76.6013071895425,83.66013071895425,38.76404494382022,,66.47940074906367,8.239700374531836,54.49438202247191,48.12734082397003,9
234715,Lucas Paquetá,lucas-paqueta,159.0,"5' 11""",71.0,28.0,1997-08-27T07:00Z,Brazil,M,371,33,55,62,10,0,0,0,7,5,42,4,0,4,48,West Ham,#7c2c3b,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0.11904761904761904,0.09523809523809523,0.8,,10,86.73913043478261,25.43478260869565,17.24137931034483,97.82608695652173,96.30434782608695,70.40229885057471,96.7741935483871,86.9281045751634,30.065359477124183,18.11175337186898,99.08496732026144,98.4967320261438,6.739130434782609,,63.69565217391304,3.9130434782608745,54.56521739130435,6.956521739130437,32
234878,Rúben Dias,ruben-dias,168.0,"6' 2""",74.0,28.0,1997-05-14T07:00Z,Portugal,D,382,27,12,8,4,0,1,0,3,8,22,0,0,17,19,Man City,#99c5ea,#e6ff00,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,0.36363636363636365,0.0,0.0,,4,35.0187265917603,33.89513108614232,71.98952879581152,61.61048689138576,61.79775280898876,29.05759162303665,23.509933774834437,29.934640522875817,30.065359477124183,64.73988439306359,55.62091503267974,60.588235294117645,44.569288389513105,,84.08239700374533,28.277153558052433,54.49438202247191,23.220973782771537,5
235072,Carlos Soler,carlos-soler,168.0,"5' 11""",71.0,29.0,1997-01-02T08:00Z,Spain,M,371,31,26,19,6,0,0,1,2,6,23,1,0,6,24,West Ham,#7c2c3b,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0.2608695652173913,0.043478260869565216,0.16666666666666666,,6,60.652173913043484,57.826086956521735,42.5287356321839,66.52173913043478,72.60869565217392,40.229885057471265,36.12903225806451,66.60130718954248,67.3202614379085,40.26974951830443,75.16339869281046,83.66013071895425,40.869565217391305,,72.3913043478261,20.652173913043484,54.56521739130435,40.21739130434783,18
235116,Luis Sinisterra,luis-sinisterra,130.0,"5' 8""",68.0,26.0,1999-06-17T07:00Z,Colombia,M,349,12,4,2,0,0,0,1,2,5,12,1,0,0,4,Bournemouth,#f42727,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,0.4166666666666667,0.08333333333333333,0.2,,0,60.652173913043484,57.826086956521735,83.33333333333334,30.0,33.47826086956522,63.2183908045977,41.29032258064516,66.60130718954248,67.3202614379085,76.49325626204238,36.470588235294116,41.96078431372549,66.52173913043478,,16.956521739130434,83.47826086956522,54.56521739130435,40.21739130434783,7
235129,Kyle Walker-Peters,kyle-walker-peters,137.0,"5' 8""",68.0,28.0,1997-04-13T07:00Z,England,D,376,33,28,52,5,0,0,2,3,6,22,0,0,15,77,Southampton,#ED1A3B,#f1ee13,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,0.2727272727272727,0.0,0.0,,5,35.0187265917603,88.57677902621724,51.57068062827225,100.0,89.70037453183521,29.05759162303665,23.509933774834437,29.934640522875817,78.82352941176471,41.61849710982659,97.58169934640523,85.94771241830065,1.1235955056179847,,81.46067415730337,18.16479400749064,54.49438202247191,23.220973782771537,24
235538,Jake Evans,jake-evans,0.0,"5' 9""",69.0,17.0,2008-08-21T07:00Z,England,F,375,4,0,0,0,0,0,0,0,0,0,0,0,0,1,Leicester,#0202fb,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,78.2258064516129,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
235662,Alexander Isak,alexander-isak,170.0,"6' 4""",76.0,26.0,1999-09-21T07:00Z,Sweden,F,361,34,24,14,1,0,0,6,6,44,97,23,0,2,39,Newcastle,#000000,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,0.4536082474226804,0.23711340206185566,0.5227272727272727,,1,99.46236559139786,91.12903225806451,79.19463087248322,56.72043010752689,81.98924731182797,95.30201342281879,91.85185185185185,99.86928104575163,95.03267973856208,82.65895953757226,68.16993464052288,80.84967320261438,12.634408602150543,,77.15053763440861,52.41935483870967,52.41935483870967,7.795698924731184,39
236015,Aaron Ramsdale,aaron-ramsdale,192.0,"6' 3""",75.0,27.0,1998-05-14T07:00Z,England,G,376,30,0,4,2,0,0,0,6,0,0,0,434,124,66,Southampton,#ED1A3B,#f1ee13,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,,,,0.6526315789473685,2,50.609756097560975,47.5609756097561,,85.36585365853658,43.90243902439025,,,29.934640522875817,30.065359477124183,,44.31372549019608,15.42483660130719,2.439024390243901,37.5,95.1219512195122,17.07317073170732,50.0,8.536585365853654,0
236322,Gabriel Magalhães,gabriel-magalhaes,172.0,"6' 3""",75.0,27.0,1997-12-19T08:00Z,Brazil,D,359,28,19,19,4,0,0,1,1,5,22,3,0,29,22,Arsenal,#e20520,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,0.22727272727272727,0.13636363636363635,0.6,,4,96.06741573033707,76.02996254681648,43.455497382198956,82.58426966292134,73.97003745318352,83.24607329842932,85.43046357615894,83.20261437908498,67.3202614379085,33.33333333333333,75.16339869281046,73.26797385620914,41.01123595505618,,95.69288389513109,28.277153558052433,54.49438202247191,48.12734082397003,12
